datetime,load_mw,temp_weighted,month,holiday,is_weekend,hour,minute,y_lag_1,y_lag_24h,y_lag_7d
2024-01-08 00:00:00,236.85,24.860000000000003,1,0,0,0,0,241.4225,280.13,259.39
2024-01-08 00:15:00,232.05,24.820000000000004,1,0,0,0,15,236.85,277.5575,258.935
2024-01-08 00:30:00,227.25,24.78,1,0,0,0,30,232.05,274.985,258.48
2024-01-08 00:45:00,222.45,24.74,1,0,0,0,45,227.25,272.41249999999997,258.025
2024-01-08 01:00:00,217.65,24.700000000000003,1,0,0,1,0,222.45,269.84,257.57
2024-01-08 01:15:00,217.88,24.635,1,0,0,1,15,217.65,270.46,254.375
2024-01-08 01:30:00,218.11,24.57,1,0,0,1,30,217.88,271.08,251.18
2024-01-08 01:45:00,218.34,24.505000000000003,1,0,0,1,45,218.11,271.7,247.985
2024-01-08 02:00:00,218.57,24.44,1,0,0,2,0,218.34,272.32,244.79
2024-01-08 02:15:00,218.4275,24.475,1,0,0,2,15,218.57,273.1175,245.2225
2024-01-08 02:30:00,218.285,24.51,1,0,0,2,30,218.4275,273.91499999999996,245.655
2024-01-08 02:45:00,218.1425,24.545,1,0,0,2,45,218.285,274.7125,246.0875
2024-01-08 03:00:00,218.0,24.58,1,0,0,3,0,218.1425,275.51,246.52
2024-01-08 03:15:00,217.36,24.590000000000003,1,0,0,3,15,218.0,271.4425,248.0475
2024-01-08 03:30:00,216.72,24.6,1,0,0,3,30,217.36,267.375,249.575
2024-01-08 03:45:00,216.08,24.610000000000003,1,0,0,3,45,216.72,263.3075,251.1025
2024-01-08 04:00:00,215.44,24.620000000000005,1,0,0,4,0,216.08,259.24,252.63
2024-01-08 04:15:00,219.77,24.59500000000001,1,0,0,4,15,215.44,262.5925,256.725
2024-01-08 04:30:00,224.1,24.570000000000004,1,0,0,4,30,219.77,265.945,260.82
2024-01-08 04:45:00,228.43,24.545,1,0,0,4,45,224.1,269.2975,264.91499999999996
2024-01-08 05:00:00,232.76,24.520000000000003,1,0,0,5,0,228.43,272.65,269.01
2024-01-08 05:15:00,242.545,24.475,1,0,0,5,15,232.76,275.45,274.355
2024-01-08 05:30:00,252.33,24.43,1,0,0,5,30,242.545,278.25,279.7
2024-01-08 05:45:00,262.115,24.385,1,0,0,5,45,252.33,281.05,285.04499999999996
2024-01-08 06:00:00,271.9,24.34,1,0,0,6,0,262.115,283.85,290.39
2024-01-08 06:15:00,278.085,24.415,1,0,0,6,15,271.9,285.6575,297.965
2024-01-08 06:30:00,284.27,24.49,1,0,0,6,30,278.085,287.46500000000003,305.53999999999996
2024-01-08 06:45:00,290.455,24.565,1,0,0,6,45,284.27,289.2725,313.115
2024-01-08 07:00:00,296.64,24.64,1,0,0,7,0,290.455,291.08,320.69
2024-01-08 07:15:00,299.435,24.665,1,0,0,7,15,296.64,295.4375,327.1575
2024-01-08 07:30:00,302.23,24.69,1,0,0,7,30,299.435,299.79499999999996,333.625
2024-01-08 07:45:00,305.025,24.715000000000003,1,0,0,7,45,302.23,304.1525,340.0925
2024-01-08 08:00:00,307.82,24.74,1,0,0,8,0,305.025,308.51,346.56
2024-01-08 08:15:00,305.4325,24.775,1,0,0,8,15,307.82,308.72,346.0075
2024-01-08 08:30:00,303.04499999999996,24.81,1,0,0,8,30,305.4325,308.93,345.45500000000004
2024-01-08 08:45:00,300.65749999999997,24.845,1,0,0,8,45,303.04499999999996,309.14,344.90250000000003
2024-01-08 09:00:00,298.27,24.880000000000003,1,0,0,9,0,300.65749999999997,309.35,344.35
2024-01-08 09:15:00,301.90999999999997,24.955,1,0,0,9,15,298.27,308.13,342.39
2024-01-08 09:30:00,305.54999999999995,25.03,1,0,0,9,30,301.90999999999997,306.91,340.43
2024-01-08 09:45:00,309.19,25.105,1,0,0,9,45,305.54999999999995,305.69000000000005,338.47
2024-01-08 10:00:00,312.83,25.18,1,0,0,10,0,309.19,304.47,336.51
2024-01-08 10:15:00,311.22249999999997,25.225,1,0,0,10,15,312.83,301.2475,331.435
2024-01-08 10:30:00,309.615,25.27,1,0,0,10,30,311.22249999999997,298.025,326.36
2024-01-08 10:45:00,308.0075,25.315,1,0,0,10,45,309.615,294.8025,321.28499999999997
2024-01-08 11:00:00,306.4,25.36,1,0,0,11,0,308.0075,291.58,316.21
2024-01-08 11:15:00,306.375,25.335,1,0,0,11,15,306.4,296.3275,315.71
2024-01-08 11:30:00,306.35,25.31,1,0,0,11,30,306.375,301.075,315.21
2024-01-08 11:45:00,306.325,25.285,1,0,0,11,45,306.35,305.8225,314.71
2024-01-08 12:00:00,306.3,25.26,1,0,0,12,0,306.325,310.57,314.21
2024-01-08 12:15:00,309.4275,25.335,1,0,0,12,15,306.3,313.18,312.73249999999996
2024-01-08 12:30:00,312.555,25.410000000000004,1,0,0,12,30,309.4275,315.78999999999996,311.255
2024-01-08 12:45:00,315.6825,25.485000000000003,1,0,0,12,45,312.555,318.4,309.77750000000003
2024-01-08 13:00:00,318.81,25.56,1,0,0,13,0,315.6825,321.01,308.3
2024-01-08 13:15:00,313.78499999999997,25.64,1,0,0,13,15,318.81,316.7375,306.9725
2024-01-08 13:30:00,308.76,25.72,1,0,0,13,30,313.78499999999997,312.46500000000003,305.645
2024-01-08 13:45:00,303.735,25.800000000000004,1,0,0,13,45,308.76,308.1925,304.3175
2024-01-08 14:00:00,298.71,25.880000000000003,1,0,0,14,0,303.735,303.92,302.99
2024-01-08 14:15:00,298.82,25.735000000000003,1,0,0,14,15,298.71,299.645,303.92
2024-01-08 14:30:00,298.92999999999995,25.590000000000003,1,0,0,14,30,298.82,295.37,304.85
2024-01-08 14:45:00,299.03999999999996,25.445,1,0,0,14,45,298.92999999999995,291.095,305.78
2024-01-08 15:00:00,299.15,25.3,1,0,0,15,0,299.03999999999996,286.82,306.71
2024-01-08 15:15:00,304.72749999999996,25.115,1,0,0,15,15,299.15,287.2575,309.0625
2024-01-08 15:30:00,310.30499999999995,24.93,1,0,0,15,30,304.72749999999996,287.695,311.41499999999996
2024-01-08 15:45:00,315.8825,24.745,1,0,0,15,45,310.30499999999995,288.1325,313.7675
2024-01-08 16:00:00,321.46,24.56,1,0,0,16,0,315.8825,288.57,316.12
2024-01-08 16:15:00,329.71999999999997,24.555000000000003,1,0,0,16,15,321.46,296.53,319.13
2024-01-08 16:30:00,337.98,24.550000000000004,1,0,0,16,30,329.71999999999997,304.49,322.14
2024-01-08 16:45:00,346.24,24.545,1,0,0,16,45,337.98,312.45000000000005,325.15000000000003
2024-01-08 17:00:00,354.5,24.540000000000003,1,0,0,17,0,346.24,320.41,328.16
2024-01-08 17:15:00,359.095,24.825000000000003,1,0,0,17,15,354.5,323.77750000000003,332.305
2024-01-08 17:30:00,363.69,25.11,1,0,0,17,30,359.095,327.145,336.45000000000005
2024-01-08 17:45:00,368.285,25.395,1,0,0,17,45,363.69,330.5125,340.595
2024-01-08 18:00:00,372.88,25.68,1,0,0,18,0,368.285,333.88,344.74
2024-01-08 18:15:00,367.79,25.73,1,0,0,18,15,372.88,327.78,338.9325
2024-01-08 18:30:00,362.7,25.78,1,0,0,18,30,367.79,321.68,333.125
2024-01-08 18:45:00,357.61,25.83,1,0,0,18,45,362.7,315.58000000000004,327.3175
2024-01-08 19:00:00,352.52,25.880000000000003,1,0,0,19,0,357.61,309.48,321.51
2024-01-08 19:15:00,348.29499999999996,25.92,1,0,0,19,15,352.52,308.88750000000005,318.1875
2024-01-08 19:30:00,344.07,25.96,1,0,0,19,30,348.29499999999996,308.295,314.865
2024-01-08 19:45:00,339.845,26.0,1,0,0,19,45,344.07,307.7025,311.5425
2024-01-08 20:00:00,335.62,26.04,1,0,0,20,0,339.845,307.11,308.22
2024-01-08 20:15:00,330.6875,26.08,1,0,0,20,15,335.62,304.90500000000003,307.855
2024-01-08 20:30:00,325.755,26.12,1,0,0,20,30,330.6875,302.70000000000005,307.49
2024-01-08 20:45:00,320.8225,26.160000000000004,1,0,0,20,45,325.755,300.495,307.125
2024-01-08 21:00:00,315.89,26.200000000000003,1,0,0,21,0,320.8225,298.29,306.76
2024-01-08 21:15:00,310.0525,26.190000000000005,1,0,0,21,15,315.89,289.6025,303.495
2024-01-08 21:30:00,304.21500000000003,26.180000000000003,1,0,0,21,30,310.0525,280.915,300.23
2024-01-08 21:45:00,298.3775,26.17,1,0,0,21,45,304.21500000000003,272.2275,296.965
2024-01-08 22:00:00,292.54,26.160000000000004,1,0,0,22,0,298.3775,263.54,293.7
2024-01-08 22:15:00,287.43,26.085,1,0,0,22,15,292.54,261.44,291.0
2024-01-08 22:30:00,282.32000000000005,26.01,1,0,0,22,30,287.43,259.34000000000003,288.29999999999995
2024-01-08 22:45:00,277.21000000000004,25.935,1,0,0,22,45,282.32000000000005,257.24,285.59999999999997
2024-01-08 23:00:00,272.1,25.86,1,0,0,23,0,277.21000000000004,255.14,282.9
2024-01-08 23:15:00,268.795,25.67,1,0,0,23,15,272.1,250.5675,280.645
2024-01-08 23:30:00,265.49,25.48,1,0,0,23,30,268.795,245.995,278.39
2024-01-08 23:45:00,262.185,25.29,1,0,0,23,45,265.49,241.4225,276.135
2024-01-09 00:00:00,258.88,25.1,1,0,0,0,0,262.185,236.85,273.88
2024-01-09 00:15:00,256.485,25.145000000000003,1,0,0,0,15,258.88,232.05,270.8225
2024-01-09 00:30:00,254.09,25.19,1,0,0,0,30,256.485,227.25,267.765
2024-01-09 00:45:00,251.695,25.235,1,0,0,0,45,254.09,222.45,264.7075
2024-01-09 01:00:00,249.3,25.28,1,0,0,1,0,251.695,217.65,261.65
2024-01-09 01:15:00,248.2075,25.200000000000003,1,0,0,1,15,249.3,217.88,263.0675
2024-01-09 01:30:00,247.115,25.12,1,0,0,1,30,248.2075,218.11,264.485
2024-01-09 01:45:00,246.0225,25.04,1,0,0,1,45,247.115,218.34,265.9025
2024-01-09 02:00:00,244.93,24.96,1,0,0,2,0,246.0225,218.57,267.32
2024-01-09 02:15:00,245.905,24.835,1,0,0,2,15,244.93,218.4275,266.52
2024-01-09 02:30:00,246.88,24.71,1,0,0,2,30,245.905,218.285,265.72
2024-01-09 02:45:00,247.855,24.585,1,0,0,2,45,246.88,218.1425,264.92
2024-01-09 03:00:00,248.83,24.46,1,0,0,3,0,247.855,218.0,264.12
2024-01-09 03:15:00,248.11,24.475,1,0,0,3,15,248.83,217.36,265.1425
2024-01-09 03:30:00,247.39,24.49,1,0,0,3,30,248.11,216.72,266.16499999999996
2024-01-09 03:45:00,246.67,24.505000000000003,1,0,0,3,45,247.39,216.08,267.1875
2024-01-09 04:00:00,245.95,24.520000000000003,1,0,0,4,0,246.67,215.44,268.21
2024-01-09 04:15:00,251.6775,24.515,1,0,0,4,15,245.95,219.77,272.5575
2024-01-09 04:30:00,257.405,24.51,1,0,0,4,30,251.6775,224.1,276.905
2024-01-09 04:45:00,263.1325,24.505000000000003,1,0,0,4,45,257.405,228.43,281.2525
2024-01-09 05:00:00,268.86,24.5,1,0,0,5,0,263.1325,232.76,285.6
2024-01-09 05:15:00,282.2375,24.58,1,0,0,5,15,268.86,242.545,295.35
2024-01-09 05:30:00,295.615,24.660000000000004,1,0,0,5,30,282.2375,252.33,305.1
2024-01-09 05:45:00,308.9925,24.74,1,0,0,5,45,295.615,262.115,314.85
2024-01-09 06:00:00,322.37,24.820000000000004,1,0,0,6,0,308.9925,271.9,324.6
2024-01-09 06:15:00,334.52,24.875000000000004,1,0,0,6,15,322.37,278.085,336.0
2024-01-09 06:30:00,346.67,24.93,1,0,0,6,30,334.52,284.27,347.4
2024-01-09 06:45:00,358.82000000000005,24.985,1,0,0,6,45,346.67,290.455,358.8
2024-01-09 07:00:00,370.97,25.04,1,0,0,7,0,358.82000000000005,296.64,370.2
2024-01-09 07:15:00,368.0,25.345,1,0,0,7,15,370.97,299.435,371.475
2024-01-09 07:30:00,365.03,25.65,1,0,0,7,30,368.0,302.23,372.75
2024-01-09 07:45:00,362.06,25.955,1,0,0,7,45,365.03,305.025,374.025
2024-01-09 08:00:00,359.09,26.26,1,0,0,8,0,362.06,307.82,375.3
2024-01-09 08:15:00,356.8375,26.49,1,0,0,8,15,359.09,305.4325,371.505
2024-01-09 08:30:00,354.585,26.72,1,0,0,8,30,356.8375,303.04499999999996,367.71
2024-01-09 08:45:00,352.3325,26.950000000000003,1,0,0,8,45,354.585,300.65749999999997,363.915
2024-01-09 09:00:00,350.08,27.180000000000003,1,0,0,9,0,352.3325,298.27,360.12
2024-01-09 09:15:00,349.19,27.200000000000003,1,0,0,9,15,350.08,301.90999999999997,362.275
2024-01-09 09:30:00,348.29999999999995,27.22,1,0,0,9,30,349.19,305.54999999999995,364.43
2024-01-09 09:45:00,347.40999999999997,27.24,1,0,0,9,45,348.29999999999995,309.19,366.585
2024-01-09 10:00:00,346.52,27.26,1,0,0,10,0,347.40999999999997,312.83,368.74
2024-01-09 10:15:00,340.8025,27.365,1,0,0,10,15,346.52,311.22249999999997,366.1475
2024-01-09 10:30:00,335.085,27.47,1,0,0,10,30,340.8025,309.615,363.555
2024-01-09 10:45:00,329.36749999999995,27.575,1,0,0,10,45,335.085,308.0075,360.9625
2024-01-09 11:00:00,323.65,27.68,1,0,0,11,0,329.36749999999995,306.4,358.37
2024-01-09 11:15:00,321.82,27.68,1,0,0,11,15,323.65,306.375,356.515
2024-01-09 11:30:00,319.99,27.68,1,0,0,11,30,321.82,306.35,354.65999999999997
2024-01-09 11:45:00,318.15999999999997,27.68,1,0,0,11,45,319.99,306.325,352.805
2024-01-09 12:00:00,316.33,27.68,1,0,0,12,0,318.15999999999997,306.3,350.95
2024-01-09 12:15:00,320.14,27.66,1,0,0,12,15,316.33,309.4275,348.2875
2024-01-09 12:30:00,323.95,27.64,1,0,0,12,30,320.14,312.555,345.625
2024-01-09 12:45:00,327.76,27.62,1,0,0,12,45,323.95,315.6825,342.9625
2024-01-09 13:00:00,331.57,27.6,1,0,0,13,0,327.76,318.81,340.3
2024-01-09 13:15:00,328.865,27.485,1,0,0,13,15,331.57,313.78499999999997,340.2925
2024-01-09 13:30:00,326.15999999999997,27.37,1,0,0,13,30,328.865,308.76,340.28499999999997
2024-01-09 13:45:00,323.455,27.255000000000003,1,0,0,13,45,326.15999999999997,303.735,340.2775
2024-01-09 14:00:00,320.75,27.14,1,0,0,14,0,323.455,298.71,340.27
2024-01-09 14:15:00,322.35,27.055,1,0,0,14,15,320.75,298.82,341.06
2024-01-09 14:30:00,323.95,26.97,1,0,0,14,30,322.35,298.92999999999995,341.85
2024-01-09 14:45:00,325.54999999999995,26.885,1,0,0,14,45,323.95,299.03999999999996,342.64
2024-01-09 15:00:00,327.15,26.8,1,0,0,15,0,325.54999999999995,299.15,343.43
2024-01-09 15:15:00,329.395,26.73,1,0,0,15,15,327.15,304.72749999999996,346.1275
2024-01-09 15:30:00,331.64,26.660000000000004,1,0,0,15,30,329.395,310.30499999999995,348.82500000000005
2024-01-09 15:45:00,333.885,26.590000000000003,1,0,0,15,45,331.64,315.8825,351.52250000000004
2024-01-09 16:00:00,336.13,26.520000000000003,1,0,0,16,0,333.885,321.46,354.22
2024-01-09 16:15:00,341.77,26.47,1,0,0,16,15,336.13,329.71999999999997,356.91
2024-01-09 16:30:00,347.40999999999997,26.42,1,0,0,16,30,341.77,337.98,359.6
2024-01-09 16:45:00,353.05,26.370000000000005,1,0,0,16,45,347.40999999999997,346.24,362.29
2024-01-09 17:00:00,358.69,26.320000000000004,1,0,0,17,0,353.05,354.5,364.98
2024-01-09 17:15:00,365.1275,26.360000000000003,1,0,0,17,15,358.69,359.095,371.225
2024-01-09 17:30:00,371.565,26.40000000000001,1,0,0,17,30,365.1275,363.69,377.47
2024-01-09 17:45:00,378.0025,26.440000000000005,1,0,0,17,45,371.565,368.285,383.715
2024-01-09 18:00:00,384.44,26.480000000000004,1,0,0,18,0,378.0025,372.88,389.96
2024-01-09 18:15:00,380.305,26.425000000000004,1,0,0,18,15,384.44,367.79,389.5275
2024-01-09 18:30:00,376.17,26.370000000000005,1,0,0,18,30,380.305,362.7,389.095
2024-01-09 18:45:00,372.035,26.315,1,0,0,18,45,376.17,357.61,388.6625
2024-01-09 19:00:00,367.9,26.26,1,0,0,19,0,372.035,352.52,388.23
2024-01-09 19:15:00,363.4775,26.325000000000003,1,0,0,19,15,367.9,348.29499999999996,381.895
2024-01-09 19:30:00,359.05499999999995,26.39,1,0,0,19,30,363.4775,344.07,375.56
2024-01-09 19:45:00,354.6325,26.455,1,0,0,19,45,359.05499999999995,339.845,369.225
2024-01-09 20:00:00,350.21,26.520000000000003,1,0,0,20,0,354.6325,335.62,362.89
2024-01-09 20:15:00,346.8325,26.500000000000004,1,0,0,20,15,350.21,330.6875,360.6575
2024-01-09 20:30:00,343.455,26.480000000000004,1,0,0,20,30,346.8325,325.755,358.42499999999995
2024-01-09 20:45:00,340.0775,26.46,1,0,0,20,45,343.455,320.8225,356.1925
2024-01-09 21:00:00,336.7,26.44,1,0,0,21,0,340.0775,315.89,353.96
2024-01-09 21:15:00,329.5425,26.415000000000003,1,0,0,21,15,336.7,310.0525,348.0525
2024-01-09 21:30:00,322.385,26.39,1,0,0,21,30,329.5425,304.21500000000003,342.145
2024-01-09 21:45:00,315.22749999999996,26.365,1,0,0,21,45,322.385,298.3775,336.23749999999995
2024-01-09 22:00:00,308.07,26.340000000000003,1,0,0,22,0,315.22749999999996,292.54,330.33
2024-01-09 22:15:00,303.22,26.290000000000003,1,0,0,22,15,308.07,287.43,327.515
2024-01-09 22:30:00,298.37,26.24,1,0,0,22,30,303.22,282.32000000000005,324.7
2024-01-09 22:45:00,293.52,26.190000000000005,1,0,0,22,45,298.37,277.21000000000004,321.885
2024-01-09 23:00:00,288.67,26.140000000000004,1,0,0,23,0,293.52,272.1,319.07
2024-01-09 23:15:00,286.295,26.1,1,0,0,23,15,288.67,268.795,315.045
2024-01-09 23:30:00,283.92,26.06,1,0,0,23,30,286.295,265.49,311.02
2024-01-09 23:45:00,281.545,26.020000000000003,1,0,0,23,45,283.92,262.185,306.995
2024-01-10 00:00:00,279.17,25.98,1,0,0,0,0,281.545,258.88,302.97
2024-01-10 00:15:00,276.935,25.93,1,0,0,0,15,279.17,256.485,299.64750000000004
2024-01-10 00:30:00,274.70000000000005,25.880000000000003,1,0,0,0,30,276.935,254.09,296.32500000000005
2024-01-10 00:45:00,272.46500000000003,25.83,1,0,0,0,45,274.70000000000005,251.695,293.0025
2024-01-10 01:00:00,270.23,25.78,1,0,0,1,0,272.46500000000003,249.3,289.68
2024-01-10 01:15:00,269.665,25.695,1,0,0,1,15,270.23,248.2075,289.3275
2024-01-10 01:30:00,269.1,25.61,1,0,0,1,30,269.665,247.115,288.975
2024-01-10 01:45:00,268.535,25.525,1,0,0,1,45,269.1,246.0225,288.6225
2024-01-10 02:00:00,267.97,25.44,1,0,0,2,0,268.535,244.93,288.27
2024-01-10 02:15:00,266.9525,25.375,1,0,0,2,15,267.97,245.905,287.28749999999997
2024-01-10 02:30:00,265.935,25.31,1,0,0,2,30,266.9525,246.88,286.30499999999995
2024-01-10 02:45:00,264.9175,25.245,1,0,0,2,45,265.935,247.855,285.3225
2024-01-10 03:00:00,263.9,25.18,1,0,0,3,0,264.9175,248.83,284.34
2024-01-10 03:15:00,264.66999999999996,25.14,1,0,0,3,15,263.9,248.11,284.3225
2024-01-10 03:30:00,265.44,25.1,1,0,0,3,30,264.66999999999996,247.39,284.30499999999995
2024-01-10 03:45:00,266.21000000000004,25.06,1,0,0,3,45,265.44,246.67,284.28749999999997
2024-01-10 04:00:00,266.98,25.020000000000003,1,0,0,4,0,266.21000000000004,245.95,284.27
2024-01-10 04:15:00,271.21250000000003,24.92,1,0,0,4,15,266.98,251.6775,288.1725
2024-01-10 04:30:00,275.44500000000005,24.82,1,0,0,4,30,271.21250000000003,257.405,292.075
2024-01-10 04:45:00,279.6775,24.72,1,0,0,4,45,275.44500000000005,263.1325,295.97749999999996
2024-01-10 05:00:00,283.91,24.62,1,0,0,5,0,279.6775,268.86,299.88
2024-01-10 05:15:00,294.9075,24.795,1,0,0,5,15,283.91,282.2375,312.3225
2024-01-10 05:30:00,305.905,24.97,1,0,0,5,30,294.9075,295.615,324.765
2024-01-10 05:45:00,316.9025,25.145,1,0,0,5,45,305.905,308.9925,337.2075
2024-01-10 06:00:00,327.9,25.32,1,0,0,6,0,316.9025,322.37,349.65
2024-01-10 06:15:00,340.8175,25.39,1,0,0,6,15,327.9,334.52,359.53249999999997
2024-01-10 06:30:00,353.735,25.46,1,0,0,6,30,340.8175,346.67,369.415
2024-01-10 06:45:00,366.6525,25.53,1,0,0,6,45,353.735,358.82000000000005,379.2975
2024-01-10 07:00:00,379.57,25.6,1,0,0,7,0,366.6525,370.97,389.18
2024-01-10 07:15:00,375.6975,25.845,1,0,0,7,15,379.57,368.0,385.5675
2024-01-10 07:30:00,371.825,26.090000000000003,1,0,0,7,30,375.6975,365.03,381.955
2024-01-10 07:45:00,367.9525,26.335,1,0,0,7,45,371.825,362.06,378.3425
2024-01-10 08:00:00,364.08,26.58,1,0,0,8,0,367.9525,359.09,374.73
2024-01-10 08:15:00,355.4175,26.815,1,0,0,8,15,364.08,356.8375,366.985
2024-01-10 08:30:00,346.755,27.05,1,0,0,8,30,355.4175,354.585,359.24
2024-01-10 08:45:00,338.0925,27.285,1,0,0,8,45,346.755,352.3325,351.495
2024-01-10 09:00:00,329.43,27.52,1,0,0,9,0,338.0925,350.08,343.75
2024-01-10 09:15:00,329.01,27.63,1,0,0,9,15,329.43,349.19,341.54
2024-01-10 09:30:00,328.59000000000003,27.74,1,0,0,9,30,329.01,348.29999999999995,339.33000000000004
2024-01-10 09:45:00,328.17,27.85,1,0,0,9,45,328.59000000000003,347.40999999999997,337.12
2024-01-10 10:00:00,327.75,27.96,1,0,0,10,0,328.17,346.52,334.91
2024-01-10 10:15:00,325.5425,28.020000000000003,1,0,0,10,15,327.75,340.8025,334.19
2024-01-10 10:30:00,323.33500000000004,28.08,1,0,0,10,30,325.5425,335.085,333.47
2024-01-10 10:45:00,321.1275,28.14,1,0,0,10,45,323.33500000000004,329.36749999999995,332.75
2024-01-10 11:00:00,318.92,28.200000000000003,1,0,0,11,0,321.1275,323.65,332.03
2024-01-10 11:15:00,319.8575,28.190000000000005,1,0,0,11,15,318.92,321.82,330.4025
2024-01-10 11:30:00,320.795,28.180000000000003,1,0,0,11,30,319.8575,319.99,328.775
2024-01-10 11:45:00,321.7325,28.17,1,0,0,11,45,320.795,318.15999999999997,327.1475
2024-01-10 12:00:00,322.67,28.160000000000004,1,0,0,12,0,321.7325,316.33,325.52
2024-01-10 12:15:00,322.8775,28.140000000000004,1,0,0,12,15,322.67,320.14,323.65
2024-01-10 12:30:00,323.08500000000004,28.120000000000005,1,0,0,12,30,322.8775,323.95,321.78
2024-01-10 12:45:00,323.2925,28.1,1,0,0,12,45,323.08500000000004,327.76,319.91
2024-01-10 13:00:00,323.5,28.08,1,0,0,13,0,323.2925,331.57,318.04
2024-01-10 13:15:00,323.415,28.035,1,0,0,13,15,323.5,328.865,318.9475
2024-01-10 13:30:00,323.33000000000004,27.99,1,0,0,13,30,323.415,326.15999999999997,319.855
2024-01-10 13:45:00,323.245,27.945,1,0,0,13,45,323.33000000000004,323.455,320.76250000000005
2024-01-10 14:00:00,323.16,27.9,1,0,0,14,0,323.245,320.75,321.67
2024-01-10 14:15:00,325.26750000000004,27.785,1,0,0,14,15,323.16,322.35,322.5525
2024-01-10 14:30:00,327.375,27.67,1,0,0,14,30,325.26750000000004,323.95,323.435
2024-01-10 14:45:00,329.48249999999996,27.555,1,0,0,14,45,327.375,325.54999999999995,324.3175
2024-01-10 15:00:00,331.59,27.44,1,0,0,15,0,329.48249999999996,327.15,325.2
2024-01-10 15:15:00,332.96999999999997,27.395000000000003,1,0,0,15,15,331.59,329.395,326.645
2024-01-10 15:30:00,334.35,27.35,1,0,0,15,30,332.96999999999997,331.64,328.09000000000003
2024-01-10 15:45:00,335.73,27.305,1,0,0,15,45,334.35,333.885,329.535
2024-01-10 16:00:00,337.11,27.26,1,0,0,16,0,335.73,336.13,330.98
2024-01-10 16:15:00,343.93,27.105,1,0,0,16,15,337.11,341.77,334.38750000000005
2024-01-10 16:30:00,350.75,26.950000000000003,1,0,0,16,30,343.93,347.40999999999997,337.795
2024-01-10 16:45:00,357.57,26.795,1,0,0,16,45,350.75,353.05,341.2025
2024-01-10 17:00:00,364.39,26.64,1,0,0,17,0,357.57,358.69,344.61
2024-01-10 17:15:00,370.4425,26.59,1,0,0,17,15,364.39,365.1275,354.90250000000003
2024-01-10 17:30:00,376.495,26.54,1,0,0,17,30,370.4425,371.565,365.195
2024-01-10 17:45:00,382.5475,26.49,1,0,0,17,45,376.495,378.0025,375.4874999999999
2024-01-10 18:00:00,388.6,26.44,1,0,0,18,0,382.5475,384.44,385.78
2024-01-10 18:15:00,385.655,26.445,1,0,0,18,15,388.6,380.305,381.9825
2024-01-10 18:30:00,382.71,26.450000000000003,1,0,0,18,30,385.655,376.17,378.18499999999995
2024-01-10 18:45:00,379.765,26.455,1,0,0,18,45,382.71,372.035,374.3875
2024-01-10 19:00:00,376.82,26.46,1,0,0,19,0,379.765,367.9,370.59
2024-01-10 19:15:00,372.6025,26.48,1,0,0,19,15,376.82,363.4775,365.0475
2024-01-10 19:30:00,368.385,26.5,1,0,0,19,30,372.6025,359.05499999999995,359.505
2024-01-10 19:45:00,364.1675,26.520000000000003,1,0,0,19,45,368.385,354.6325,353.9625
2024-01-10 20:00:00,359.95,26.540000000000003,1,0,0,20,0,364.1675,350.21,348.42
2024-01-10 20:15:00,357.81,26.520000000000003,1,0,0,20,15,359.95,346.8325,346.96750000000003
2024-01-10 20:30:00,355.66999999999996,26.5,1,0,0,20,30,357.81,343.455,345.515
2024-01-10 20:45:00,353.53,26.48,1,0,0,20,45,355.66999999999996,340.0775,344.0625
2024-01-10 21:00:00,351.39,26.46,1,0,0,21,0,353.53,336.7,342.61
2024-01-10 21:15:00,343.59,26.395000000000003,1,0,0,21,15,351.39,329.5425,336.665
2024-01-10 21:30:00,335.78999999999996,26.33,1,0,0,21,30,343.59,322.385,330.72
2024-01-10 21:45:00,327.99,26.265,1,0,0,21,45,335.78999999999996,315.22749999999996,324.775
2024-01-10 22:00:00,320.19,26.200000000000003,1,0,0,22,0,327.99,308.07,318.83
2024-01-10 22:15:00,317.4,26.155,1,0,0,22,15,320.19,303.22,315.0025
2024-01-10 22:30:00,314.61,26.11,1,0,0,22,30,317.4,298.37,311.17499999999995
2024-01-10 22:45:00,311.82,26.065,1,0,0,22,45,314.61,293.52,307.34749999999997
2024-01-10 23:00:00,309.03,26.02,1,0,0,23,0,311.82,288.67,303.52
2024-01-10 23:15:00,304.59499999999997,25.905,1,0,0,23,15,309.03,286.295,299.09499999999997
2024-01-10 23:30:00,300.15999999999997,25.79,1,0,0,23,30,304.59499999999997,283.92,294.66999999999996
2024-01-10 23:45:00,295.725,25.675,1,0,0,23,45,300.15999999999997,281.545,290.245
2024-01-11 00:00:00,291.29,25.56,1,0,0,0,0,295.725,279.17,285.82
2024-01-11 00:15:00,290.02500000000003,25.465000000000003,1,0,0,0,15,291.29,276.935,283.5125
2024-01-11 00:30:00,288.76,25.37,1,0,0,0,30,290.02500000000003,274.70000000000005,281.205
2024-01-11 00:45:00,287.495,25.275,1,0,0,0,45,288.76,272.46500000000003,278.8975
2024-01-11 01:00:00,286.23,25.18,1,0,0,1,0,287.495,270.23,276.59
2024-01-11 01:15:00,284.045,25.125,1,0,0,1,15,286.23,269.665,274.945
2024-01-11 01:30:00,281.86,25.07,1,0,0,1,30,284.045,269.1,273.29999999999995
2024-01-11 01:45:00,279.675,25.015000000000004,1,0,0,1,45,281.86,268.535,271.655
